Alert Book for BREEZESCREAMER@tda on 2/28/24

Alert Book
Sent,Alert ID,Context,Trigger,Current,Options,Status
11/2/23 09:30:09,9645695,CAT (Day),DIMinus("length" = 5) is greater than or equal to 23 and DIPlus("length" = 5) is less than or equal to 13 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Value" is less than or equal to 3.1 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.19 and shared_rp_wsb_StochRSI()."K" is less than or equal to 27 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 11.1 True,False,Reverse crossover: Silent,Active
11/2/23 09:30:06,9645693,CURE (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 22 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.58 and DIaf("select" = "WEEK")."DIr" is less than or equal to 18.5 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -0.06 and shared_rp_wsb_MACD()."Value" is less than or equal to -4.5 True,False,Reverse crossover: Silent,Active
11/2/23 02:01:41,9645593,$DJUSHD (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and StochRSI()."FullD" is less than or equal to 20 and DIPlus("length" = 5) is less than or equal to 5 True,False,Reverse crossover: Silent,Active
11/2/23 02:00:27,9645549,SOXL (Day),shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to 1 and DIPlus("length" = 5) is less than or equal to 11.3 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.1 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 39 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to 0.2 True,False,Reverse crossover: Silent,Active
10/31/23 15:26:25,9645619,ANET (Day),DIPlus("length" = 5) is less than or equal to 14.4 and shared_rp_wsb_MACD()."Value" is less than or equal to -3 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 48 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.9 and shared_rp_wsb_StochRSI()."K" is less than or equal to 10 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 10.3 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to 3.5 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 26.1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 14.5 True,False,Reverse crossover: Silent,Active
10/30/23 16:13:44,9645544,FAS (Day),DIPlus("length" = 5) is less than or equal to 21 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Value" is less than or equal to -1.1 and DIMinus("length" = 5) is greater than or equal to 36 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 17 True,False,Reverse crossover: Silent,Active
10/30/23 15:41:14,9645650,TSLA (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."D" is less than or equal to 13.5 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars True,False,Reverse crossover: Silent,Active
10/30/23 13:21:53,9645616,FDX (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 7 and DIMinus("length" = 5) is greater than or equal to 42 and shared_rp_wsb_StochRSI()."D" is less than or equal to 5 True,False,Reverse crossover: Silent,Active
10/30/23 11:36:09,9645564,GS (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Avg" is less than or equal to -6.1 and shared_rp_wsb_MACD()."Diff" is less than or equal to -2 and DIaf("select" = "WEEK")."DIr" is less than or equal to 16 and DIMinus("length" = 5) is greater than or equal to 27 and shared_rp_wsb_StochRSI()."K" is less than or equal to 15 and MACDaf("select" = "WEEK")."Avg" is less than or equal to -4 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -1.9 and DIaf("select" = "MONTH")."DIr" is less than or equal to 10 True,False,Reverse crossover: Silent,Active
10/30/23 11:11:10,9645600,GS (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 19.6 and shared_rp_wsb_MACD()."Value" is less than or equal to -5.9 and shared_rp_wsb_MACD()."Diff" is less than or equal to -2.5 and DIaf("select" = "WEEK")."DIr" is less than or equal to 21 and DIMinus("length" = 5) is greater than or equal to 29 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18.6 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -4.3 and shared_rp_wsb_StochRSI()."K" is less than or equal to 10 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -0.8 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:13,9645618,RUT (Day),"DIPlus("length" = 5) is less than or equal to 16.2 and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and MACD("fast length" = 8, "slow length" = 13, "macd length" = 5, "average type" = "SIMPLE")."Value" is less than or equal to -6.95 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 15.2 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 11.6 and MACDaf("select" = "WEEK")."Value" is less than or equal to -13.9 True",False,Reverse crossover: Silent,Active
10/30/23 09:30:11,9645612,STZ (3 Days),low is less than or equal to shared_rp_wsb_BollingerBand()."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 8 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.75 and DIaf("select" = "WEEK")."DIr" is less than or equal to 8.3 and MACDaf("select" = "WEEK")."Value" is less than or equal to -2.5 and StochRSIaf("select" = "WEEK")."K" is less than or equal to 15 and MACDaf("select" = "MONTH")."Diff" is less than or equal to -0.57 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:11,9645610,ACN (Day),low is less than or equal to shared_rp_wsb_BollingerBand()."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 11.1 and shared_rp_wsb_MACD()."Value" is less than or equal to -3 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -1.54 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 14.7 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:10,9645609,HD (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.39 and shared_rp_wsb_MACD()."Value" is less than or equal to 0.78 and DIPlus("length" = 5) is less than or equal to 13.4 and DIMinus("length" = 5) is greater than or equal to 40.7 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 24 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:09,9645599,OEX (Day),DIMinus("length" = 5) is greater than or equal to 42.03 within 2 bars and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Value" is less than or equal to -4.2 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 15 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:09,9645596,TTD (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 10 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.1 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 14.4 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.1 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:07,9645587,BX (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."D" is less than or equal to 26.5 and shared_rp_wsb_DMI()."DIr" is less than or equal to 15 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.3 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 20.5 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -1.05 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:06,9645648,PYPL (Day),DIPlus("length" = 5) is less than or equal to 10.5 and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 11.5 and shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.6 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -2.5 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.25 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -0.3  and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 39 True,False,Reverse crossover: Silent,Active
10/30/23 09:30:02,9645568,NVDA (Day),StochRSIrtp()."FullK" is less than or equal to 23 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 17 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.5 and DIPlus("length" = 5) is less than or equal to 12 and shared_rp_wsb_MACD()."Value" is less than or equal to -3 True,False,Reverse crossover: Silent,Active
10/27/23 15:45:39,9645605,AAPL (Day),DIMinus("length" = 5) is greater than or equal to 42 and shared_rp_wsb_MACD()."Value" is less than or equal to 1.5 and DIPlus("length" = 5) is less than or equal to 13 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 12 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.3 and DIMinus("length" = 5) is greater than or equal to 42 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 37 and shared_rp_wsb_StochRSI()."D" is less than or equal to 17 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -1  True,False,Reverse crossover: Silent,Active
10/27/23 13:11:47,9645542,TTD (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 10 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 10 and shared_rp_wsb_MACD()."Value" is less than or equal to -2.5 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -1.2 and MACDaf("select" = "WEEK")."Value" is less than or equal to -2.7 and DIMinus("length" = 5) is greater than or equal to 38 True,False,Reverse crossover: Silent,Active
10/26/23 18:27:53,9645606,MKL (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 13 and shared_rp_wsb_MACD()."Value" is less than or equal to -19 and DIaf("select" = "WEEK")."DIr" is less than or equal to 18.1 and DIaf("select" = "MONTH")."DIr" is less than or equal to 21 and DIMinus("length" = 5) is greater than or equal to 39 and DIaf("select" = "WEEK")."DIg" is greater than or equal to 38 True,False,Reverse crossover: Silent,Active
10/26/23 18:15:01,9645548,MKL (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 13 and shared_rp_wsb_MACD()."Value" is less than or equal to 0.7 and shared_rp_wsb_StochRSI()."K" is less than or equal to 15.2 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18.1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 21 True,False,Reverse crossover: Silent,Active
10/26/23 14:09:38,9645597,DRN (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 8 and DIMinus("length" = 5) is greater than or equal to 36 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.65 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.14 and MACDaf("select" = "WEEK")."Value" is less than or equal to -0.45 and DIaf("select" = "WEEK")."DIr" is less than or equal to 11.2 and shared_rp_wsb_StochRSI()."K" is less than or equal to 22 and DIaf("select" = "MONTH")."DIr" is less than or equal to 15 True,False,Reverse crossover: Silent,Active
10/26/23 14:05:21,9645615,DRN (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 14 and DIMinus("length" = 5) is greater than or equal to 35 and shared_rp_wsb_MACD()."Value" is less than or equal to -0.21 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.09 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -0.45 and MACDaf("select" = "WEEK")."Value" is less than or equal to -0.86 and shared_rp_wsb_StochRSI()."K" is less than or equal to 11 True,False,Reverse crossover: Silent,Active
10/25/23 16:25:40,9645591,NSC (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 8.6 and shared_rp_wsb_MACD()."Value" is less than or equal to -8.5 and DIaf("select" = "WEEK")."DIr" is less than or equal to 8.5 and MACDaf("select" = "WEEK")."Value" is less than or equal to -8.9 and shared_rp_wsb_MACD()."Diff" is less than or equal to -2.5 and DIMinus("length" = 5) is greater than or equal to 40 and DIaf("select" = "WEEK")."DIg" is greater than or equal to 32.7 and DIaf("select" = "MONTH")."DIr" is less than or equal to 12 and MACDaf("select" = "MONTH")."Diff" is less than or equal to -3.4 True,False,Reverse crossover: Silent,Active
10/25/23 12:07:45,9645601,SOXL (3 Days),shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to 1 and DIPlus("length" = 5) is less than or equal to 11.3 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.1 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 27 and MACDaf("select" = "WEEK")."Value" is less than or equal to 0.5 and DIaf("select" = "WEEK")."DIr" is less than or equal to 9.1 and DIaf("select" = "MONTH")."DIr" is less than or equal to 14 True,False,Reverse crossover: Silent,Active
10/25/23 09:32:53,9645700,NSC (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 10.4 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.7 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -7 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.9 True,False,Reverse crossover: Silent,Active
10/24/23 09:30:04,9645641,SHW (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 14 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 13.5 and shared_rp_wsb_DMI()."DIg" is greater than or equal to 35 True,False,Reverse crossover: Silent,Active
10/24/23 09:30:03,9645640,NAIL (Day),DIPlus("length" = 5) is less than or equal to 13.5 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 22 and DIaf("select" = "WEEK")."DIr" is less than or equal to 20 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to 3.9 and MACDaf("select" = "WEEK")."Value" is less than or equal to 6 True,False,Reverse crossover: Silent,Active
10/23/23 12:00:25,9645558,BX (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIaf("select" = "WEEK")."DIr" is less than or equal to 12 and DIPlus("length" = 5) is less than or equal to 14.5 and shared_rp_wsb_MACD()."Value" is less than or equal to -5 and shared_rp_wsb_StochRSI()."K" is less than or equal to 11 and StochRSIaf("select" = "WEEK")."K" is less than or equal to 18.8 and DIaf("select" = "MONTH")."DIr" is less than or equal to 19 and MACDaf("select" = "MONTH")."Diff" is less than or equal to 0 True,False,Reverse crossover: Silent,Active
10/23/23 10:38:26,9645560,BKNG (Day),"DIPlus("length" = 5) is less than or equal to 7.68 and  StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 7.68 and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullD" is less than or equal to 10.84 and ( open is less than or equal to reference BollingerBands("length" = 21)."LowerBand" or close is less than or equal to reference BollingerBands("length" = 21)."LowerBand" ) and DIMinus("length" = 5) is greater than or equal to 37.09 and shared_rp_wsb_MACD()."Value" is less than or equal to -22.31 True",False,Reverse crossover: Silent,Active
10/20/23 12:12:44,9645554,ISRG (Day),low is less than or equal to shared_rp_wsb_BollingerBand()."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 8.6 and shared_rp_wsb_MACD()."Value" is less than or equal to -5 and DIMinus("length" = 5) is greater than or equal to 35 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 12.4 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 35 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to 3.7 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.6 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -2.6 and DIaf("select" = "WEEK")."DIr" is less than or equal to 17.1  True,False,Reverse crossover: Silent,Active
10/19/23 10:15:57,9645556,UNH (3 Days),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 15.5      and DIaf("select" = "WEEK")."DIg" is less than or equal to 16 and StochRSIaf("select" = "WEEK")."D" is greater than or equal to 52 and MACDaf("select" = "MONTH")."Value" is greater than or equal to 48.5 True,False,Reverse crossover: Silent,Active
10/19/23 09:36:48,9645621,UNH (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_StochRSI()."D" is greater than or equal to 80 and DIMinus("length" = 5) is less than or equal to 8 and DIaf("select" = "THREE_DAYS")."DIg" is less than or equal to 11.25 and MACDaf("select" = "THREE_DAYS")."Diff" is greater than or equal to 3.6 and StochRSIaf("select" = "THREE_DAYS")."K" is greater than or equal to 92 and DIPlus("length" = 5) is greater than or equal to 41 and DIaf("select" = "THREE_DAYS")."DIr" is greater than or equal to 31 and MACDaf("select" = "WEEK")."Diff" is greater than or equal to 2 True,False,Reverse crossover: Silent,Active
10/18/23 14:15:18,9645633,SNPS (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 11.6 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 18 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.15 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -1.3 and shared_rp_wsb_DMI()."DIr" is less than or equal to 12.2 and DIaf("select" = "WEEK")."DIr" is less than or equal to 20.5 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -1.15 True,False,Reverse crossover: Silent,Active
10/18/23 09:30:11,9645668,LMT (Day),high is greater than or equal to shared_rp_wsb_BollingerBand()."UpperBand" and shared_rp_wsb_StochRSI()."D" is greater than or equal to 89 and shared_rp_wsb_DMI()."DIr" is greater than or equal to 36 True,False,Reverse crossover: Silent,Active
10/16/23 09:30:11,9645674,STZ (Day),shared_rp_wsb_StochRSI()."D" is less than or equal to 24.5 and shared_rp_wsb_DMI()."DIr" is less than or equal to 11.1 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 10 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Value" is less than or equal to -4.3 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -4.3 True,False,Reverse crossover: Silent,Active
10/16/23 09:30:10,9645672,PEN (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 19.1 and shared_rp_wsb_StochRSI()."D" is less than or equal to 25.3 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 11.8 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.42 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -3.3 and DIaf("select" = "WEEK")."DIr" is less than or equal to 20.1 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -2.1  True,False,Reverse crossover: Silent,Active
10/16/23 09:27:32,9645663,URI (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 14 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18 and shared_rp_wsb_MACD()."Diff" is less than or equal to -3 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 9.85 True,False,Reverse crossover: Silent,Active
10/15/23 16:40:00,9645628,ISRG (3 Days),low is less than or equal to shared_rp_wsb_BollingerBand()."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 12 and DIaf("select" = "WEEK")."DIr" is less than or equal to 15 and shared_rp_wsb_StochRSI()."K" is less than or equal to 10 and StochRSIaf("select" = "WEEK")."K" is less than or equal to 50 and DIaf("select" = "MONTH")."DIr" is less than or equal to 20 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago True,False,Reverse crossover: Silent,Active
10/12/23 17:56:04,9645608,LULU (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 11.6 and shared_rp_wsb_MACD()."Value" is less than or equal to -5 and shared_rp_wsb_StochRSI()."D" is less than or equal to 24 and DIaf("select" = "WEEK")."DIr" is less than or equal to 12.4 and MACDaf("select" = "WEEK")."Value" is less than or equal to -7 and StochRSIaf("select" = "WEEK")."K" is less than or equal to 38 True,False,Reverse crossover: Silent,Active
10/12/23 17:32:39,9645595,LULU (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 9.7 and shared_rp_wsb_MACD()."Value" is less than or equal to -4.3 and shared_rp_wsb_StochRSI()."D" is less than or equal to 20 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 12.1 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to 5.6 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 35 True,False,Reverse crossover: Silent,Active
10/12/23 09:30:08,9645653,KMB (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 9.7 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.18 and DIaf("select" = "WEEK")."DIr" is less than or equal to 7.8 and MACDaf("select" = "WEEK")."Value" is less than or equal to -0.5 True,False,Reverse crossover: Silent,Active
10/10/23 09:30:08,9645688,AAP (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 9 and shared_rp_wsb_MACD()."Value" is less than or equal to -2.2 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 11.9 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 39.4 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 18 True,False,Reverse crossover: Silent,Active
10/9/23 09:30:06,9645638,MCD (Day),DIaf("select" = "WEEK")."DIr" is less than or equal to 19.2 and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 11.4 and shared_rp_wsb_MACD()."Value" is less than or equal to -1.12 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -0.4 and MACDaf("select" = "WEEK")."Value" is less than or equal to 1.14 True,False,Reverse crossover: Silent,Active
10/7/23 15:58:34,9645545,JNUG (Day),DIPlus("length" = 5) is less than or equal to 10.1 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -2 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -2.5 True,False,Reverse crossover: Silent,Active
10/6/23 15:32:37,9645586,AAP (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Value" is less than or equal to -0.7 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and shared_rp_wsb_StochRSI()."K" is less than or equal to 15 True,False,Reverse crossover: Silent,Active
10/6/23 14:26:14,9645557,KMB (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 9.6 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.18 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 7.8 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -1.72 and MACDaf("select" = "WEEK")."Value" is less than or equal to -1.5 True,False,Reverse crossover: Silent,Active
10/5/23 10:40:39,9645704,TNA (Day),"StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 6 and DIMinus("length" = 5) is greater than or equal to 41 and low  is less than or equal to ( BollingerBandwidth("length" = 21)."Bandwidth" * 0.0217 + BollingerBands("length" = 21)."LowerBand" ) True",False,Reverse crossover: Silent,Active
10/5/23 09:30:06,9645645,ORLY (Day),"DIPlus("length" = 5) is less than or equal to 8.25 and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 15 and DIMinus("length" = 5) is greater than or equal to 21 and shared_rp_wsb_StochRSI()."D" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -6 and StochRSIaf("select" = "THREE_DAYS")."K" is less than or equal to 37 True",False,Reverse crossover: Silent,Active
9/29/23 09:30:07,9645642,NOW (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 11.3 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18 and shared_rp_wsb_StochRSI()."D" is less than or equal to 31 True,False,Reverse crossover: Silent,Active
9/28/23 12:50:58,9645632,PAYX (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 12.5 and shared_rp_wsb_StochRSI()."K" is less than or equal to 8.25 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.95 and DIaf("select" = "WEEK")."DIr" is less than or equal to 15 and StochRSIaf("select" = "WEEK")."K" is less than or equal to 20 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -1.5 True,False,Reverse crossover: Silent,Active
9/28/23 09:30:01,9645546,MSFT (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_MACD()."Avg" is less than or equal to 3.2 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.2 and shared_rp_wsb_DMI()."DIg" is greater than or equal to 35 and DIPlus("length" = 5) is less than or equal to 12.1 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to 0.6 True,False,Reverse crossover: Silent,Active
9/26/23 10:21:30,9645574,TDOC (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 11.5 and shared_rp_wsb_StochRSI()."D" is less than or equal to 10 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 25 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.19 and DIaf("select" = "WEEK")."DIr" is less than or equal to 15.8 True,False,Reverse crossover: Silent,Active
9/26/23 09:30:11,9645687,SQ (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 11.5 and shared_rp_wsb_DMI()."DIg" is greater than or equal to 28 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.1 and shared_rp_wsb_MACD()."Value" is less than or equal to -0.73 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 15.5 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 30 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -4.4 and StochRSIaf("select" = "THREE_DAYS")."D" is less than or equal to 30 True,False,Reverse crossover: Silent,Active
